date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2024-09-26 02:00:00 MDT",1727337600,95.25,99.61,SSE,15,5,,86,9.7,11.9,,,16100,1.4,4,,,,12.6,11.7
"2024-09-26 01:00:00 MDT",1727334000,95.23,99.59,SW,22,9,,85,9.4,11.8,,,16100,1.5,4,,,,12.3,11
"2024-09-26 00:00:00 MDT",1727330400,95.17,99.53,SW,23,11,,90,10.4,12,,,16100,1.5,4,,,,12.9,10.6
"2024-09-25 23:00:00 MDT",1727326800,95.08,99.44,SW,22,8,,88,10.7,12.6,,,16100,2,4,,,,14,10.8
"2024-09-25 22:00:00 MDT",1727323200,95.07,99.43,SW,23,13,,79,10.6,14.1,,,16100,1.6,4,,,,14.9,14
"2024-09-25 21:00:00 MDT",1727319600,95.09,99.45,N,36,0,,79,10.8,14.4,,,16100,1.7,4,,,,15.9,13.9
"2024-09-25 20:00:00 MDT",1727316000,95.07,99.44,S,18,8,,76,10.5,14.6,,,16100,1.8,4,,,,17.8,14.5
"2024-09-25 19:00:00 MDT",1727312400,95.09,99.45,SW,22,8,,65,11.1,17.7,,,16100,1.8,4,,,,20.2,17.6
"2024-09-25 18:00:00 MDT",1727308800,95.1,99.45,WSW,24,13,,55,11.2,20.3,,,16100,1.7,4,,,,20.6,19.3
"2024-09-25 17:00:00 MDT",1727305200,95.05,99.4,N,36,0,,52,10.5,20.7,,,16100,1.6,4,,,,20.7,19.5
"2024-09-25 16:00:00 MDT",1727301600,95.05,99.41,N,36,0,,55,10.1,19.4,,,16100,1.5,4,,,,20.3,19
"2024-09-25 15:00:00 MDT",1727298000,95.11,99.47,WNW,29,5,,57,10.4,19.1,,,16100,1.5,4,,,,19.1,18.3
"2024-09-25 14:00:00 MDT",1727294400,95.12,99.48,NNW,33,8,,61,11.2,18.8,,,16100,1.5,4,,,,19.4,18.4
"2024-09-25 13:00:00 MDT",1727290800,95.12,99.48,SSE,15,8,,55,10.1,19.2,,,16100,1.6,4,,,,19.2,16.9
"2024-09-25 12:00:00 MDT",1727287200,95.11,99.48,ESE,12,13,,62,9.6,16.8,,,16100,1.5,4,,,,16.8,15.3
"2024-09-25 11:00:00 MDT",1727283600,95.17,99.55,ESE,12,15,,63,8.3,15.3,,,16100,1.5,4,,,,15.3,14.7
"2024-09-25 10:00:00 MDT",1727280000,95.22,99.6,ESE,11,21,30,62,7.7,14.8,,,16100,1.4,4,,,,14.9,13.5
"2024-09-25 09:00:00 MDT",1727276400,95.28,99.66,ESE,12,17,28,65,7.1,13.5,,,16100,1.4,4,,,,13.7,12.1
"2024-09-25 08:00:00 MDT",1727272800,95.34,99.71,ESE,11,24,,70,6.7,12,,,16100,1.3,4,,,,12,11
"2024-09-25 07:00:00 MDT",1727269200,95.49,99.87,ESE,12,21,,74,6.6,11,,,16100,1.2,4,,,,11,10.2
"2024-09-25 06:00:00 MDT",1727265600,95.61,99.98,ESE,12,18,28,76,6.3,10.3,,,16100,1.2,4,,,,10.6,10.2
"2024-09-25 05:00:00 MDT",1727262000,95.76,100.14,E,10,11,,75,6.1,10.4,,,16100,1.3,4,,,,10.4,9.2
"2024-09-25 04:00:00 MDT",1727258400,95.77,100.15,E,8,11,,77,5.5,9.3,,,16100,1.3,4,,,,9.4,8.7
"2024-09-25 03:00:00 MDT",1727254800,95.86,100.25,ESE,12,8,,78,5.4,9,,,16100,1.2,4,,,,9.6,9
"2024-09-25 02:00:00 MDT",1727251200,95.89,100.28,E,8,11,,76,5.6,9.6,,,16100,1.1,4,,,,10.6,9.6
"2024-09-25 01:00:00 MDT",1727247600,95.89,100.28,E,9,9,,72,5.6,10.4,,,16100,1.2,4,,,,10.5,9.7
"2024-09-25 00:00:00 MDT",1727244000,95.93,100.32,E,10,8,,73,5.6,10.1,,,16100,1.3,4,,,,11.9,9.8
"2024-09-24 23:00:00 MDT",1727240400,95.94,100.34,SE,14,5,,69,5.2,10.6,,,16100,1.4,4,,,,11.6,9.8
"2024-09-24 22:00:00 MDT",1727236800,95.96,100.36,S,18,13,,63,4.5,11.2,,,16100,1.7,4,,,,13.8,11.2
"2024-09-24 21:00:00 MDT",1727233200,96,100.4,S,18,11,,53,4.5,13.9,,,16100,1.9,4,,,,16.5,13.9
"2024-09-24 20:00:00 MDT",1727229600,96.01,100.41,WSW,24,11,,46,4.8,16.5,,,16100,2.1,4,,,,18.6,16.5
"2024-09-24 19:00:00 MDT",1727226000,95.97,100.37,W,26,13,,42,5.8,18.9,,,16100,2.1,4,,,,21.5,18.9
"2024-09-24 18:00:00 MDT",1727222400,95.96,100.34,W,28,17,,35,5.6,21.5,,,16100,2.1,4,,,,22.1,21.5
"2024-09-24 17:00:00 MDT",1727218800,95.96,100.35,WNW,29,28,34,34,5.8,22.1,,,16100,2,4,,,,22.3,21.9
"2024-09-24 16:00:00 MDT",1727215200,95.94,100.33,WNW,29,28,39,36,6.6,22.2,,,16100,1.9,4,,,,22.4,21.4
"2024-09-24 15:00:00 MDT",1727211600,95.93,100.32,WNW,29,39,48,36,6.5,22.2,,,16100,1.7,4,,,,22.4,21.7
"2024-09-24 14:00:00 MDT",1727208000,95.88,100.26,W,27,28,45,38,7.2,22,,,16100,1.5,4,,,,22.1,20.9
"2024-09-24 13:00:00 MDT",1727204400,95.86,100.24,W,28,37,46,43,8.4,21.3,,,16100,1.2,4,,,,21.3,20.2
"2024-09-24 12:00:00 MDT",1727200800,95.81,100.19,W,28,39,43,53,10.5,20.3,,,16100,1,3,,,,20.5,19
"2024-09-24 11:00:00 MDT",1727197200,95.76,100.14,W,27,34,40,64,11.9,18.9,,,16100,1,4,,,,18.9,17
"2024-09-24 10:00:00 MDT",1727193600,95.74,100.13,W,26,28,37,72,11.9,17,,,16100,1,4,,,,17.5,15.3
"2024-09-24 09:00:00 MDT",1727190000,95.72,100.11,WSW,25,22,,81,12.1,15.3,,,16100,1,4,,,,15.3,12.5
"2024-09-24 08:00:00 MDT",1727186400,95.71,100.11,SW,23,17,,90,10.8,12.4,,,16100,1,4,,,,12.4,10.3
"2024-09-24 07:00:00 MDT",1727182800,95.7,100.11,S,19,5,,90,9.2,10.7,,,16100,1,4,,,,12,9.7
"2024-09-24 06:00:00 MDT",1727179200,95.7,100.1,WNW,28,4,,89,9.8,11.6,,,16100,1,4,,,,12.3,9.3
"2024-09-24 05:00:00 MDT",1727175600,95.71,100.12,S,19,5,,97,9.5,9.9,,,16100,1,4,,,,9.9,8.6
